2025-07-14 10:36:27,704 - YOLO Detection (AUTO) - Time: 169ms, Total Processing: 170ms, Objects: 15
2025-07-14 10:36:27,915 - YOLO Detection (AUTO) - Time: 148ms, Total Processing: 150ms, Objects: 15
2025-07-14 10:36:28,141 - YOLO Detection (AUTO) - Time: 142ms, Total Processing: 144ms, Objects: 15
2025-07-14 10:36:28,366 - YOLO Detection (AUTO) - Time: 133ms, Total Processing: 135ms, Objects: 15
2025-07-14 10:36:28,617 - YOLO Detection (AUTO) - Time: 148ms, Total Processing: 151ms, Objects: 17
2025-07-14 10:36:28,877 - YOLO Detection (AUTO) - Time: 173ms, Total Processing: 175ms, Objects: 15
2025-07-14 10:36:29,111 - YOLO Detection (AUTO) - Time: 175ms, Total Processing: 176ms, Objects: 16
2025-07-14 10:36:29,316 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 144ms, Objects: 12
2025-07-14 10:36:29,545 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 144ms, Objects: 16
2025-07-14 10:36:29,767 - YOLO Detection (AUTO) - Time: 140ms, Total Processing: 142ms, Objects: 16
2025-07-14 10:36:30,025 - YOLO Detection (AUTO) - Time: 172ms, Total Processing: 174ms, Objects: 15
2025-07-14 10:36:30,224 - YOLO Detection (AUTO) - Time: 151ms, Total Processing: 153ms, Objects: 15
2025-07-14 10:36:30,447 - YOLO Detection (AUTO) - Time: 142ms, Total Processing: 144ms, Objects: 14
2025-07-14 10:36:30,678 - YOLO Detection (AUTO) - Time: 144ms, Total Processing: 145ms, Objects: 14
2025-07-14 10:36:30,917 - YOLO Detection (AUTO) - Time: 156ms, Total Processing: 158ms, Objects: 14
2025-07-14 10:36:31,149 - YOLO Detection (AUTO) - Time: 166ms, Total Processing: 168ms, Objects: 15
2025-07-14 10:36:31,381 - YOLO Detection (AUTO) - Time: 167ms, Total Processing: 168ms, Objects: 14
2025-07-14 10:36:31,590 - YOLO Detection (AUTO) - Time: 143ms, Total Processing: 145ms, Objects: 16
2025-07-14 10:36:31,819 - YOLO Detection (AUTO) - Time: 138ms, Total Processing: 141ms, Objects: 15
2025-07-14 10:36:32,076 - YOLO Detection (AUTO) - Time: 158ms, Total Processing: 159ms, Objects: 14
2025-07-14 10:36:32,282 - YOLO Detection (AUTO) - Time: 153ms, Total Processing: 155ms, Objects: 13
2025-07-14 10:36:32,551 - YOLO Detection (AUTO) - Time: 193ms, Total Processing: 195ms, Objects: 16
2025-07-14 10:36:32,753 - YOLO Detection (AUTO) - Time: 162ms, Total Processing: 164ms, Objects: 12
2025-07-14 10:36:32,961 - YOLO Detection (AUTO) - Time: 151ms, Total Processing: 151ms, Objects: 14
2025-07-14 10:36:33,168 - YOLO Detection (AUTO) - Time: 140ms, Total Processing: 143ms, Objects: 15
2025-07-14 10:36:33,397 - YOLO Detection (AUTO) - Time: 139ms, Total Processing: 141ms, Objects: 14
2025-07-14 10:36:33,618 - YOLO Detection (AUTO) - Time: 140ms, Total Processing: 141ms, Objects: 12
2025-07-14 10:36:33,873 - YOLO Detection (AUTO) - Time: 161ms, Total Processing: 162ms, Objects: 13
2025-07-14 10:36:34,128 - YOLO Detection (AUTO) - Time: 179ms, Total Processing: 181ms, Objects: 14
